utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,speaker
7,6,1.5208,-1.065622,0.01806,-0.018996,0.170371,-0.230173,-0.371765,-0.044843,-0.263086,-0.180539,0.177772,0.13668,5
25,4,0.913774,-0.124908,-0.607067,-0.185896,0.031377,-0.405,-0.009284,-0.057911,-0.007337,-0.290658,-0.003214,0.171349,5
22,13,1.534825,-1.178025,0.317576,0.289823,0.150434,-0.006176,-0.41088,-0.229065,-0.145749,-0.20051,0.022224,0.023695,5
28,6,1.186982,-0.995868,-0.0396,-0.28125,0.308615,-0.165071,-0.354033,-0.06076,-0.284226,-0.17599,0.120197,0.130748,5
28,4,1.641859,-0.633238,-0.234421,-0.079227,0.069887,-0.184457,-0.198131,-0.123943,-0.163003,-0.183512,0.030995,0.24706,5
5,11,1.193511,-0.877399,0.029014,0.479003,0.120887,-0.249215,-0.337342,-0.258349,-0.051209,-0.073274,-0.074506,-0.052642,5
11,4,1.525179,-0.50801,-0.319601,-0.274393,0.180777,-0.182003,-0.344703,-0.041774,-0.127324,-0.173385,0.065756,0.192663,5
20,13,1.297624,-1.062943,0.625879,0.173854,0.285904,-0.035363,-0.401903,-0.168718,-0.172762,-0.089115,-0.028186,-0.183147,5
10,12,1.493909,-1.46937,0.488648,0.256069,0.20245,-0.077893,-0.452495,-0.181959,-0.127096,-0.12642,0.016928,-0.108477,5
13,3,1.746167,-0.649083,-0.304607,-0.045844,-0.133468,-0.240739,-0.051984,-0.160721,-0.064456,-0.134352,0.039899,0.260696,5
20,16,0.985052,-0.918013,0.761964,0.352264,0.146101,-0.011044,-0.32308,-0.179184,-0.162168,-0.094709,-0.064144,-0.269534,5
1,1,1.423299,-0.414029,-0.135408,-0.471968,-0.003805,-0.333599,-0.12126,0.198925,-0.163834,-0.213314,-0.001098,0.15489,5
21,20,0.998673,-0.974407,0.48837,0.458137,0.207248,0.018847,-0.276958,-0.223908,-0.081674,-0.10808,-0.087887,-0.151297,5
22,11,1.097935,-1.006606,0.184397,0.151958,0.202973,-0.002499,-0.457022,-0.228734,-0.129578,-0.131584,0.043556,-0.012196,5
14,3,1.319906,-0.252485,-0.579133,-0.063994,0.136886,-0.463274,0.011497,-0.096327,-0.092461,-0.178769,-0.028188,0.29806,5
23,8,1.122943,-0.850831,-0.148051,-0.139342,0.253256,-0.074001,-0.27245,-0.298248,-0.048365,-0.206602,-0.057507,0.218651,5
10,13,1.457354,-1.394094,0.491453,0.313352,0.194131,-0.081709,-0.417265,-0.184392,-0.118027,-0.116777,-0.000592,-0.121095,5
20,11,1.185693,-0.955195,0.386653,0.202639,0.263631,-0.069057,-0.411343,-0.197211,-0.148168,-0.107,-0.013671,-0.06473,5
15,17,1.099712,-1.249126,0.558733,0.157548,0.313545,-0.145454,-0.397761,-0.133634,-0.204844,0.002413,-0.032238,-0.249195,5
21,4,1.525428,-0.474663,-0.449293,-0.403621,-0.01202,-0.10826,-0.281512,0.017278,0.088022,-0.309352,-0.086166,0.154583,5
11,5,1.336438,-0.449485,-0.270414,-0.284047,0.292059,-0.175014,-0.450078,-0.06004,-0.151297,-0.16165,0.114595,0.128417,5
13,5,1.311522,-0.986573,0.029557,-0.160738,0.107164,-0.222346,-0.221763,-0.211372,-0.1386,-0.089743,0.023475,0.282681,5
13,10,0.927667,-1.180485,0.516837,-0.017351,0.320936,-0.193065,-0.422769,-0.100937,-0.219339,-0.031498,-0.012833,-0.118642,5
5,5,1.153992,-0.611841,-0.472109,0.066097,0.159227,-0.229957,-0.250878,-0.344607,0.01007,-0.15303,0.057171,0.162639,5
17,9,1.656105,-1.137711,-0.105593,0.089322,0.196752,-0.138395,-0.352709,-0.277684,-0.15989,-0.065105,0.029224,0.109562,5
15,14,1.421477,-1.319728,0.407481,0.105612,0.329498,-0.217486,-0.444164,-0.099466,-0.241269,-0.041644,0.029349,-0.146577,5
24,3,1.745243,-0.456344,-0.229618,-0.451099,0.063664,-0.379248,-0.165848,0.191072,-0.177557,-0.193893,-0.038273,0.162749,5
18,1,1.493202,-0.646246,0.022686,-0.711983,-0.015204,-0.420907,-0.101242,0.335136,-0.199724,-0.109886,-0.041593,0.079989,5
29,9,1.585711,-1.066275,0.261779,0.009807,0.258399,-0.044552,-0.429593,-0.222745,-0.186682,-0.076963,0.071921,-0.052546,5
13,5,1.321895,-0.656835,-0.181663,-0.132188,0.100303,-0.140179,-0.26383,-0.145414,-0.092936,-0.165753,0.083648,0.258746,5
17,10,1.311489,-0.799918,0.169271,0.214028,0.341843,-0.019324,-0.356801,-0.26778,-0.177581,-0.07688,-0.050808,-0.048546,5
28,5,1.23824,-0.859317,-0.212418,-0.260035,0.198244,-0.150772,-0.30423,-0.002775,-0.274897,-0.245818,0.123136,0.161425,5
25,5,1.626178,-1.114944,-0.059286,-0.075041,0.118808,-0.079801,-0.393395,-0.161942,-0.142897,-0.158565,0.13655,0.192995,5
1,5,1.473025,-0.408167,-0.213428,-0.292233,0.10486,-0.127045,-0.31625,0.003483,-0.090119,-0.253862,0.145544,0.269439,5
26,9,1.469383,-0.716187,-0.120876,0.036927,0.21426,-0.062856,-0.41494,-0.274924,-0.120681,-0.067168,0.05029,0.04336,5
1,9,1.546769,-1.066782,0.376109,-0.219322,0.439708,0.076948,-0.526996,-0.234147,-0.216835,0.011606,0.03548,-0.132469,5
15,7,1.684017,-1.20286,0.383801,-0.158702,0.210048,0.063622,-0.571624,-0.180426,-0.043318,-0.196412,0.084586,0.121204,5
2,9,1.046176,-1.025323,0.216658,0.18452,0.312054,-0.17612,-0.451839,-0.147814,-0.192913,-0.066216,0.062045,-0.066335,5
19,10,1.023146,-0.298142,-0.261786,0.016462,0.365458,-0.042333,-0.418229,-0.329416,-0.000227,-0.208951,0.034002,0.059482,5
3,8,1.273802,-0.569659,-0.324179,-0.045546,0.201809,-0.222935,-0.319196,-0.144409,-0.145334,-0.170642,0.08142,0.187774,5
16,9,1.343051,-1.092622,0.42023,0.156205,0.273078,-0.053576,-0.447601,-0.125297,-0.178841,-0.173946,0.087252,-0.095982,5
10,9,1.634568,-1.490377,0.372936,0.084903,0.191167,-0.04712,-0.500058,-0.2183,-0.122816,-0.121533,0.0354,-0.033982,5
20,8,1.370525,-0.876978,0.091968,0.129939,0.184247,-0.007069,-0.392809,-0.345713,-0.077995,-0.125665,-0.085491,0.086786,5
6,2,1.262186,-0.523063,-0.310285,-0.235438,-0.253184,-0.340477,0.122594,0.038301,-0.182203,-0.176823,0.082665,0.196837,5
26,7,1.447055,-0.478625,-0.430517,0.02299,0.166219,-0.147331,-0.302133,-0.390772,-0.003263,-0.117755,0.030682,0.114033,5
17,5,1.447833,-0.84542,-0.139901,-0.382263,0.177907,-0.226469,-0.298333,0.121012,-0.29157,-0.185607,0.138937,0.133112,5
24,10,1.60419,-1.101289,0.212992,-0.068851,0.375114,-0.082268,-0.47817,-0.150659,-0.205439,-0.101838,0.037218,-0.054795,5
2,3,1.055981,-0.389265,-0.300259,-0.353002,0.030768,-0.302531,-0.063143,-0.020671,-0.091713,-0.318199,0.09675,0.268845,5
4,5,1.473491,-0.48723,-0.678764,0.107619,0.169836,-0.402705,0.010952,-0.163449,-0.137441,-0.174358,0.118355,0.324817,5
22,6,1.528412,-0.94128,-0.25289,-0.122185,0.099583,-0.124706,-0.23322,-0.158913,-0.184528,-0.193369,-0.009398,0.19177,5
5,1,1.399389,-0.525987,-0.699447,0.047228,-0.042897,-0.373916,0.070351,-0.143958,-0.046557,-0.253743,0.078602,0.223686,5
15,8,1.692228,-1.245346,0.012114,-0.222295,0.249942,-0.024732,-0.496865,-0.141424,-0.156477,-0.148384,0.140534,0.088514,5
29,1,1.556188,-0.508737,-0.288269,-0.403316,-0.011892,-0.204865,-0.22151,0.129939,-0.190746,-0.22102,0.088888,0.182615,5
25,14,0.926219,-1.083178,0.400716,0.287811,0.244819,-0.060633,-0.351316,-0.10803,-0.171287,-0.178256,0.037421,-0.101242,5
12,8,1.23644,-0.674433,-0.191498,0.053207,0.259551,-0.136102,-0.413314,-0.259326,-0.073253,-0.119939,0.029313,0.091557,5
15,13,1.446593,-1.284933,0.365134,0.024417,0.3448,-0.190184,-0.485434,-0.101426,-0.239798,-0.066483,0.050701,-0.121314,5
24,9,1.427858,-0.901099,0.017906,-0.127602,0.391105,-0.078427,-0.45036,-0.160375,-0.228188,-0.095913,0.082601,-0.005096,5
23,12,1.089506,-0.749555,-0.055509,0.21381,0.308395,-0.146365,-0.37813,-0.280032,-0.077805,-0.155817,-0.031615,0.029817,5
18,15,1.316323,-1.13659,0.509776,0.218263,0.318558,-0.11368,-0.52093,-0.109016,-0.105388,-0.154052,-0.000803,-0.132004,5
4,2,1.034091,-0.668848,-0.300521,-0.247796,0.00535,-0.258479,-0.146745,-0.063927,-0.12014,-0.235718,0.09615,0.296338,5
15,2,1.973524,-1.217638,-0.098435,-0.365268,-0.170218,-0.091826,-0.184538,0.055163,-0.045932,-0.263036,-0.028516,0.194783,5
9,7,1.599903,-1.194887,0.291403,0.163816,0.192462,-0.065495,-0.450439,-0.211373,-0.1053,-0.138862,0.040138,0.048916,5
17,4,1.380101,-0.781057,-0.155016,-0.409464,0.11531,-0.224015,-0.28633,0.162066,-0.236823,-0.210757,0.108599,0.131721,5
8,2,1.767525,-0.451937,-0.377286,-0.099952,-0.139337,-0.432889,0.07254,0.065335,-0.113919,-0.17491,0.018106,0.206948,5
19,5,1.556129,-0.354435,-0.564175,-0.085435,-0.011948,-0.25357,-0.053716,-0.193129,-0.079042,-0.24987,-0.005875,0.199699,5
14,4,1.283447,-0.211805,-0.695265,0.103142,0.144228,-0.391113,-0.008101,-0.233461,-0.054865,-0.193373,0.051773,0.238552,5
17,12,1.279336,-0.790014,0.247506,0.3599,0.201727,0.018093,-0.35939,-0.271534,-0.108955,-0.111347,-0.037439,-0.026175,5
18,7,1.216375,-0.875327,-0.102004,-0.322645,0.314999,-0.22352,-0.33559,0.027729,-0.340357,-0.150248,0.135451,0.121764,5
1,8,1.650905,-0.892903,0.057501,-0.047496,0.22918,-0.086483,-0.451426,-0.138406,-0.095534,-0.108437,0.13859,0.139839,5
19,10,1.412096,-0.761975,0.032521,0.331262,0.329618,-0.098293,-0.322418,-0.283948,-0.110271,-0.070174,-0.084783,-0.027736,5
7,12,1.511138,-1.368164,0.518156,0.264074,0.135301,-0.145561,-0.364537,-0.186191,-0.116917,-0.056842,-0.062537,-0.138082,5
29,4,1.788647,-0.909355,-0.157697,-0.168571,0.043324,-0.07975,-0.302853,-0.107687,-0.147473,-0.184274,0.111461,0.241147,5
19,15,1.025153,-0.433934,0.223899,0.347582,0.361335,-0.121354,-0.388825,-0.140304,-0.078335,-0.099115,-0.098313,-0.200853,5
7,2,1.588405,-0.856742,-0.182532,-0.373585,-0.021065,-0.320881,-0.040746,0.132663,-0.321181,-0.106415,0.172335,0.183583,5
25,9,1.365381,-1.003984,0.022482,-0.051025,0.313644,0.009016,-0.498773,-0.156905,-0.135972,-0.220434,0.061343,0.057128,5
7,1,1.795459,-0.801968,-0.168952,-0.491622,-0.141732,-0.405102,-0.013069,0.219017,-0.173633,-0.155575,-0.02329,0.146099,5
1,2,1.663605,-0.44147,-0.224154,-0.277744,-0.146186,-0.255029,0.022134,0.002173,-0.024104,-0.217514,-0.041724,0.251545,5
6,4,1.44458,-0.859158,-0.094619,-0.212872,-0.210494,-0.170588,-0.067694,0.006524,-0.205565,-0.217022,0.142255,0.277965,5
23,17,0.939687,-1.00548,0.354126,0.287461,0.089831,0.096217,-0.261771,-0.22796,-0.206217,-0.119601,0.077436,-0.094429,5
1,4,1.567542,-0.693991,0.011871,-0.430096,0.221587,-0.076938,-0.373547,0.038176,-0.166935,-0.225777,0.082913,0.151499,5
24,5,1.530256,-0.724932,-0.324955,0.036389,0.090999,-0.154392,-0.180671,-0.346158,-0.06276,-0.151937,-0.025162,0.20544,5
2,11,1.075136,-1.024802,0.441615,0.173176,0.363456,-0.228571,-0.461955,-0.105361,-0.144419,-0.042665,-0.022855,-0.130102,5
13,16,1.284823,-1.105233,0.700763,0.359481,0.160869,-0.140686,-0.332656,-0.128187,-0.142434,-0.068887,0.001512,-0.164092,5
15,12,1.3926,-1.171693,0.240308,0.013281,0.356371,-0.163675,-0.484313,-0.164984,-0.206436,-0.060051,0.046235,-0.061098,5
25,12,1.198017,-1.191046,0.393187,0.117822,0.292138,-0.028503,-0.45944,-0.132495,-0.150845,-0.193854,0.057114,-0.057114,5
22,4,1.481347,-0.466287,-0.397246,-0.288006,-0.192153,-0.193075,-0.110216,-0.023034,0.004323,-0.307231,-0.038147,0.218216,5
22,1,1.427072,-0.222422,-0.469086,-0.186184,-0.380881,-0.317965,0.058207,-0.118218,0.230241,-0.324402,-0.068986,0.037855,5
25,4,1.74741,-1.127231,-0.092264,-0.190803,0.116903,-0.168849,-0.287414,-0.117,-0.212217,-0.125223,0.099856,0.204851,5
21,7,1.188739,-0.603397,-0.221612,-0.023996,0.191031,-0.080185,-0.327298,-0.423925,0.032681,-0.202469,-0.026632,0.19355,5
20,5,1.623002,-0.767007,-0.183534,-0.187149,0.303117,-0.103808,-0.363233,-0.059944,-0.228402,-0.204426,0.012261,0.098222,5
10,10,1.527419,-1.458624,0.379943,0.15002,0.204148,-0.061189,-0.485418,-0.208898,-0.132081,-0.134619,0.037319,-0.048049,5
9,7,1.527701,-0.579897,-0.267117,-0.126891,0.22174,-0.009134,-0.356131,-0.254738,-0.096883,-0.152792,-0.021038,0.10181,5
10,5,1.378272,-0.594551,-0.202481,-0.330984,0.137901,-0.111833,-0.301674,-0.143548,-0.050188,-0.244157,0.011157,0.249741,5
12,14,1.28204,-1.052619,0.495373,0.170552,0.345114,-0.225174,-0.438354,-0.042692,-0.25437,-0.113202,0.062984,-0.145563,5
2,4,0.889226,-0.563428,-0.463407,-0.322522,0.343659,-0.305134,-0.289223,-0.067345,-0.140094,-0.193915,0.099866,0.206691,5
18,16,1.194723,-1.182063,0.636603,0.333301,0.307774,-0.246601,-0.325516,-0.06614,-0.176658,-0.082973,-0.126796,-0.192252,5
26,3,1.529395,-0.369914,-0.122101,-0.509075,0.123348,-0.150184,-0.287131,0.025529,-0.232566,-0.174177,0.16137,0.147641,5
28,1,1.757843,-0.434884,-0.238122,-0.294485,0.024159,-0.301494,-0.179291,0.220661,-0.233898,-0.213769,0.047246,0.16375,5
3,9,1.053516,-0.944611,0.304878,0.143998,0.398856,-0.235777,-0.46651,-0.057036,-0.146278,-0.077893,0.00677,-0.105165,5
4,2,1.296991,-0.301585,-0.623217,-0.113619,-0.047146,-0.508821,0.158053,-0.070195,0.042116,-0.255856,0.067004,0.273514,5
21,15,1.272596,-0.908471,0.39611,0.377472,0.224031,0.000834,-0.428234,-0.178598,-0.121551,-0.181681,-0.004882,-0.105115,5
11,10,1.75814,-1.101076,0.43003,0.075229,0.31512,-0.17132,-0.460928,-0.203818,-0.188268,0.032145,-0.007339,-0.115793,5
11,11,1.79038,-1.037525,0.40059,0.220838,0.261863,-0.158905,-0.433381,-0.170579,-0.14167,-0.07768,0.01755,-0.077926,5
4,4,1.269204,-0.8814,-0.161929,-0.130679,0.163067,-0.109365,-0.448799,-0.012861,-0.166338,-0.187251,0.177548,0.189453,5
28,2,1.761805,-0.488634,-0.29443,-0.185087,0.01275,-0.211007,-0.227138,0.080052,-0.191481,-0.241047,0.0414,0.224822,5
16,5,1.684915,-0.998667,0.140876,-0.143965,0.337636,-0.005218,-0.522501,-0.152267,-0.118805,-0.1531,0.098932,0.058696,5
22,12,1.547186,-1.374598,0.507458,-0.020746,0.21686,-0.039247,-0.457981,-0.155591,-0.170594,-0.097717,0.027698,-0.11522,5
13,1,1.56597,-0.764119,-0.171824,-0.323373,0.05141,-0.45056,0.016337,0.07745,-0.256573,-0.075387,-0.032684,0.22979,5
17,2,1.462146,-0.657401,-0.158796,-0.287999,0.039519,-0.021027,-0.311543,-0.109584,-0.023871,-0.296927,-0.072522,0.219808,5
10,2,1.739663,-0.579203,-0.192513,-0.312483,-0.207655,-0.124857,-0.174699,-0.010406,0.034306,-0.254112,-0.045798,0.264923,5
22,3,1.438543,-0.335646,-0.47826,-0.214565,-0.323251,-0.206607,-0.053461,-0.052457,0.125849,-0.362883,-0.069531,0.163945,5
7,9,1.589042,-1.127176,0.255492,0.279326,0.110282,-0.279621,-0.339351,-0.221758,-0.074325,-0.054021,-0.073565,0.044609,5
29,10,1.211504,-0.821612,-0.007172,0.265472,0.218227,-0.170367,-0.360071,-0.294301,-0.118673,-0.10925,-0.015513,0.037358,5
19,4,1.550451,-0.324133,-0.557836,-0.121271,-0.017331,-0.329216,-0.03242,-0.076602,-0.08376,-0.233038,-0.061649,0.182793,5
24,1,1.754105,-0.477001,-0.541131,-0.09751,-0.132758,-0.328344,0.017222,-0.040387,-0.049375,-0.255922,-0.04178,0.208076,5
6,11,1.288994,-1.228692,0.359082,0.19369,0.286782,-0.126543,-0.426118,-0.199794,-0.092931,-0.074331,-0.078592,-0.068508,5
20,2,1.267867,-0.3745,-0.510466,-0.001935,0.185174,-0.296855,-0.107916,-0.262963,-0.081037,-0.229471,-0.016414,0.209941,5
16,3,1.25931,-0.330734,-0.745858,-0.003484,0.024436,-0.278896,-0.008122,-0.205201,-0.017477,-0.289277,0.015958,0.152902,5
7,10,1.582117,-1.373572,0.314489,0.159155,0.239542,-0.172161,-0.434988,-0.179558,-0.145369,-0.055898,-0.018206,-0.092452,5
17,13,1.346958,-1.185063,0.250021,0.164442,0.391603,-0.23842,-0.413752,-0.175647,-0.214006,0.011363,-0.017986,-0.118604,5
18,13,1.440981,-1.176805,0.481216,0.036306,0.358733,-0.114949,-0.562496,-0.126202,-0.157426,-0.090333,0.03255,-0.142315,5
27,11,1.196762,-1.003255,0.2079,0.229761,0.235219,-0.035783,-0.350411,-0.210953,-0.211942,-0.135344,0.062298,-0.014289,5
1,13,1.27956,-0.837682,0.343477,0.267198,0.164462,-0.095226,-0.452269,-0.158013,-0.081719,-0.093892,0.047765,-0.051933,5
15,16,1.088593,-1.208712,0.466064,0.195704,0.308404,-0.159652,-0.410378,-0.129843,-0.193623,-0.050154,0.004007,-0.175651,5
9,9,1.635056,-0.864132,0.115757,-0.155892,0.397316,0.028482,-0.498837,-0.218746,-0.179566,-0.088907,0.066511,-0.028838,5
4,5,1.594572,-1.138333,0.048048,-0.186205,0.277043,-0.107219,-0.499928,-0.072863,-0.134129,-0.141464,0.144652,0.125573,5
16,9,0.886651,-0.518596,-0.232363,0.32421,0.14962,-0.131912,-0.383052,-0.404676,0.090673,-0.197412,0.024145,0.033263,5
24,4,1.715652,-0.731903,-0.441361,0.078872,0.037781,-0.212731,-0.111453,-0.244916,-0.132913,-0.155701,0.007122,0.191989,5
21,2,1.739226,-0.4476,-0.349438,-0.229136,-0.108732,-0.188459,-0.219653,0.078641,-0.090687,-0.231951,-0.00802,0.189923,5
23,5,1.428941,-0.933698,-0.26124,-0.159502,0.040266,-0.013003,-0.243291,-0.145351,-0.051505,-0.231368,-0.046678,0.233525,5
29,1,1.149417,0.013535,-0.6724,-0.162901,-0.058608,-0.469225,0.15402,-0.057525,0.04342,-0.321989,-0.040288,0.154218,5
27,12,1.368,-1.43098,0.580717,0.047385,0.226982,-0.079322,-0.502498,-0.099456,-0.155433,-0.143514,0.05634,-0.103822,5
11,2,1.60316,-0.224451,-0.730304,0.018861,0.006704,-0.36314,0.002736,-0.137037,0.043338,-0.254559,-0.004056,0.177715,5
6,1,1.748348,-0.213537,-0.432946,-0.344879,0.056325,-0.313737,-0.219456,0.133358,-0.14872,-0.149659,0.013329,0.174369,5
20,3,1.245996,-0.434283,-0.418046,-0.018644,0.220659,-0.197726,-0.18826,-0.342263,-0.046293,-0.214569,-0.020451,0.174523,5
10,7,1.64623,-0.915923,0.031449,-0.091997,0.162767,0.066929,-0.524795,-0.189083,-0.047101,-0.238569,0.094972,0.219112,5
24,13,1.329183,-1.097706,0.370595,0.367501,0.197912,-0.046236,-0.391933,-0.199101,-0.099964,-0.128478,-0.003912,-0.064524,5
7,15,1.308697,-0.872517,0.68956,0.402868,0.21327,-0.350567,-0.159206,-0.086878,-0.228204,-0.033979,-0.148677,-0.173186,5
29,7,1.370486,-0.691169,-0.215354,0.011175,0.23076,-0.250178,-0.156195,-0.396941,-0.078463,-0.107364,-0.052634,0.20714,5
15,4,1.355199,-0.90003,-0.217096,-0.372664,-0.028256,-0.075395,-0.270137,-0.073471,-0.009744,-0.260933,-0.017276,0.272094,5
1,9,1.532464,-0.929838,0.091023,0.045824,0.20688,-0.048742,-0.459039,-0.217006,-0.058389,-0.080095,0.083821,0.10543,5
10,9,1.492372,-0.876709,0.101402,0.032403,0.269569,-0.030788,-0.53485,-0.159992,-0.070996,-0.179795,0.091629,0.127671,5
26,10,1.264947,-0.610907,-0.222379,0.139475,0.328634,-0.286697,-0.161682,-0.472683,-0.028443,-0.111242,-0.05145,0.120483,5
6,8,1.630679,-1.227405,0.167377,-0.153259,0.264452,-0.079553,-0.497744,-0.102973,-0.162276,-0.147981,0.118695,0.060406,5
17,9,1.403157,-0.867474,0.140566,0.185842,0.238241,0.042614,-0.327897,-0.338203,-0.153534,-0.089515,-0.062275,0.004661,5
16,12,1.391887,-1.04149,0.359664,0.216891,0.247975,-0.083956,-0.452384,-0.211643,-0.096977,-0.134288,-0.023884,-0.029821,5
26,5,1.609979,-0.479754,-0.253022,-0.355703,0.258078,-0.156435,-0.384306,-0.020489,-0.198021,-0.15996,0.094395,0.121941,5
2,1,1.151579,-0.67349,-0.408932,-0.383024,0.090533,-0.337241,-0.091872,0.038578,-0.087524,-0.210588,-0.029371,0.236578,5
27,6,1.681634,-1.350162,0.192652,-0.331728,0.024815,-0.017777,-0.39918,-0.059506,-0.12837,-0.250819,0.122402,0.218881,5
10,6,1.502423,-0.715501,-0.12256,-0.259096,0.150372,0.025277,-0.462018,-0.157005,-0.053552,-0.251683,0.074289,0.223278,5
9,3,1.688752,-0.436952,-0.530808,-0.148462,-0.149036,-0.16707,-0.123274,-0.036024,0.006591,-0.215807,-0.075275,0.175529,5
13,15,1.227005,-1.011976,0.555243,0.397608,0.19106,-0.1328,-0.361978,-0.175746,-0.130597,-0.054128,0.000775,-0.128311,5
21,6,1.650065,-0.780807,-0.272304,-0.319146,0.057993,-0.014682,-0.358915,-0.07413,-0.031859,-0.227,-0.002432,0.171315,5
10,10,1.672588,-1.037287,0.303466,-0.005894,0.303815,-0.101322,-0.536678,-0.134071,-0.083794,-0.147286,0.059397,0.066117,5
24,12,1.388096,-1.131296,0.369396,0.316341,0.205837,-0.03921,-0.404633,-0.190651,-0.114351,-0.149326,0.021599,-0.033667,5
23,10,1.080404,-0.906634,-0.080017,-0.013454,0.2144,-0.047157,-0.282334,-0.319356,-0.093777,-0.189081,-0.025994,0.141776,5
25,1,1.328452,-0.06694,-0.599347,-0.091574,-0.244481,-0.449364,0.070383,-0.050554,0.21713,-0.309628,0.003574,0.049969,5
13,2,1.593391,-0.840625,-0.181295,-0.319699,0.119905,-0.455574,0.021735,0.003696,-0.281288,-0.040107,-0.067727,0.281206,5
23,12,1.172169,-1.038979,0.114912,0.120645,0.156499,0.047313,-0.410351,-0.210479,-0.174087,-0.205559,0.078137,0.04849,5
15,5,1.61334,-0.908793,0.211948,-0.261857,0.064009,0.015834,-0.393537,-0.147069,-0.073163,-0.246707,0.054753,0.266904,5
11,7,1.400484,-0.559314,-0.24572,-0.051041,0.393359,-0.186718,-0.38821,-0.268839,-0.15096,-0.00785,0.042904,0.104253,5
3,10,1.50684,-0.729928,-0.122864,0.150184,0.301873,-0.150092,-0.428773,-0.161398,-0.177214,-0.102674,0.054251,0.047119,5
24,11,1.572684,-1.135462,0.305864,0.010116,0.330791,-0.099308,-0.482365,-0.12124,-0.194533,-0.150203,0.041029,-0.077499,5
5,3,0.84727,-0.542493,-0.326837,-0.199346,0.029455,-0.342559,0.062566,-0.155052,-0.144495,-0.269777,0.105755,0.313707,5
13,13,0.81248,-1.218936,0.711305,0.046295,0.301144,-0.16398,-0.404514,-0.072688,-0.205937,-0.021472,-0.056002,-0.215896,5
21,1,1.58341,-0.296294,-0.321318,-0.320653,-0.174438,-0.131914,-0.235671,0.025245,0.073504,-0.331927,-0.053182,0.209883,5
15,8,1.544622,-1.129766,0.369839,-0.02087,0.255651,-0.011487,-0.528093,-0.218633,-0.035142,-0.132792,-0.000537,0.093229,5
25,8,1.311814,-1.333426,0.377778,-0.023326,0.207164,-0.120727,-0.437956,-0.141141,-0.180703,-0.091354,0.066225,-0.049334,5
19,11,1.076368,-0.438977,-0.091113,0.061952,0.374984,-0.017405,-0.436066,-0.28299,-0.054524,-0.130454,-0.037356,0.025948,5
1,1,1.363641,-0.857357,0.433479,-0.561207,-0.410652,-0.330171,0.168229,0.083465,-0.360318,-0.058169,-0.045096,0.005623,6
6,2,1.869226,-0.566148,0.328457,-0.193968,-0.105167,-0.416517,0.123053,0.010561,-0.436978,-0.216588,-0.1009,0.17395,6
10,8,1.032692,-1.014263,0.597096,-0.40763,-0.34398,-0.116716,0.260073,-0.186568,-0.486294,-0.064508,-0.118469,0.083871,6
13,15,1.131168,-1.742735,0.650539,0.297053,-0.204024,0.010862,-0.066159,-0.38066,-0.422863,-0.067546,0.14828,-0.050267,6
5,5,1.198781,-0.36024,0.290643,-0.564543,-0.157461,-0.277166,0.271962,-0.041273,-0.362868,-0.169238,-0.148919,0.136082,6
2,16,1.154291,-0.761958,0.636781,0.49555,0.158456,-0.169462,-0.155202,-0.245875,-0.296803,-0.077315,0.045134,-0.108478,6
16,6,1.256628,-0.915208,0.266255,0.007662,-0.133356,-0.053079,-0.007482,-0.151647,-0.381702,-0.345585,-0.019731,0.210325,6
15,8,1.061848,-0.918267,0.615991,-0.348399,-0.018156,-0.038553,0.029499,-0.154764,-0.556857,-0.16363,-0.035215,0.005903,6
8,2,1.362149,-0.795459,0.362527,-0.315622,-0.39821,-0.360246,0.313431,-0.083452,-0.379317,-0.085081,-0.124448,0.082307,6
16,13,1.071699,-1.487284,0.644006,0.051218,0.007292,-0.051242,-0.140692,-0.254449,-0.437464,-0.068844,0.052273,-0.133419,6
4,11,1.008653,-1.098314,0.435293,-0.10859,0.052016,-0.199857,-0.033689,-0.204088,-0.556481,-0.082302,0.100486,0.091345,6
11,6,1.192498,-0.950961,0.455721,-0.266973,-0.083906,-0.159067,0.089241,0.001831,-0.53358,-0.280397,-0.032772,0.062975,6
5,14,0.878232,-1.098483,0.521334,-0.133909,0.119688,-0.105962,-0.093956,-0.265557,-0.472979,-0.025836,0.02799,-0.020062,6
5,9,1.175591,-0.839404,0.428865,0.166146,0.131887,-0.139428,-0.009429,-0.292033,-0.430204,-0.048737,0.08647,0.056965,6
